Participant_ID,Cohort_Type,Duration_Minutes,Data_In_Future_Research,Future_Experiments_Participation,Experience,APIs,Years,Used_BN_in_research?,Last_year,Gender,Eval_Correct,Chain_Q1_InitValue,Chain_Q1_CorrectAnswer,Chain_Q1_CorrectDirection,Chain_Q1_P_BestEstimate,Chain_Q1_P_Width,Chain_Q1_P_WithinRange,Chain_Q1_Cond1_P_Increased,Chain_Q1_Cond1_P_Decreased,Chain_Q1_Cond1_P_The_Same,Chain_Q1_Cond2_P,Chain_Q1_Cond3_P,Chain_Q1_Cond4_CorrectPerc,Chain_Q1_Cond4_P,Chain_Q2_InitValue,Chain_Q2_CorrectAnswer,Chain_Q2_CorrectDirection,Chain_Q2_P_BestEstimate,Chain_Q2_P_Width,Chain_Q2_P_WithinRange,Chain_Q2_Cond1_P_Increased,Chain_Q2_Cond1_P_Decreased,Chain_Q2_Cond1_P_The_Same,Chain_Q2_Cond2_P,Chain_Q2_Cond3_P,Chain_Q2_Cond4_CorrectPerc,Chain_Q2_Cond4_P,Chain_Q3_InitValue,Chain_Q3_CorrectAnswer,Chain_Q3_CorrectDirection,Chain_Q3_P_BestEstimate,Chain_Q3_P_Width,Chain_Q3_P_WithinRange,Chain_Q3_Cond1_P_Increased,Chain_Q3_Cond1_P_Decreased,Chain_Q3_Cond1_P_The_Same,Chain_Q3_Cond2_P,Chain_Q3_Cond3_P,Chain_Q3_Cond4_CorrectPerc,Chain_Q3_Cond4_P,Chain_Q4_InitValue,Chain_Q4_CorrectAnswer,Chain_Q4_CorrectDirection,Chain_Q4_P_BestEstimate,Chain_Q4_P_Width,Chain_Q4_P_WithinRange,Chain_Q4_Cond1_P_Increased,Chain_Q4_Cond1_P_Decreased,Chain_Q4_Cond1_P_The_Same,Chain_Q4_Cond2_P,Chain_Q4_Cond3_P,Chain_Q4_Cond4_CorrectPerc,Chain_Q4_Cond4_P,Chain_Q5_InitValue,Chain_Q5_CorrectAnswer,Chain_Q5_CorrectDirection,Chain_Q5_P_BestEstimate,Chain_Q5_P_Width,Chain_Q5_P_WithinRange,Chain_Q5_Cond1_P_Increased,Chain_Q5_Cond1_P_Decreased,Chain_Q5_Cond1_P_The_Same,Chain_Q5_Cond2_P,Chain_Q5_Cond3_P,Chain_Q5_Cond4_CorrectPerc,Chain_Q5_Cond4_P,CC_Q1_InitValue,CC_Q1_CorrectAnswer,CC_Q1_CorrectDirection,CC_Q1_P_BestEstimate,CC_Q1_P_Width,CC_Q1_P_WithinRange,CC_Q1_Cond1_P_Increased,CC_Q1_Cond1_P_Decreased,CC_Q1_Cond1_P_The_Same,CC_Q1_Cond2_P,CC_Q1_Cond3_P,CC_Q1_Cond4_CorrectPerc,CC_Q1_Cond4_P,CC_Q2_InitValue,CC_Q2_CorrectAnswer,CC_Q2_CorrectDirection,CC_Q2_P_BestEstimate,CC_Q2_P_Width,CC_Q2_P_WithinRange,CC_Q2_Cond1_P_Increased,CC_Q2_Cond1_P_Decreased,CC_Q2_Cond1_P_The_Same,CC_Q2_Cond2_P,CC_Q2_Cond3_P,CC_Q2_Cond4_CorrectPerc,CC_Q2_Cond4_P,CC_Q3_InitValue,CC_Q3_CorrectAnswer,CC_Q3_CorrectDirection,CC_Q3_P_BestEstimate,CC_Q3_P_Width,CC_Q3_P_WithinRange,CC_Q3_Cond1_P_Increased,CC_Q3_Cond1_P_Decreased,CC_Q3_Cond1_P_The_Same,CC_Q3_Cond2_P,CC_Q3_Cond3_P,CC_Q3_Cond4_CorrectPerc,CC_Q3_Cond4_P,CC_Q4_InitValue,CC_Q4_CorrectAnswer,CC_Q4_CorrectDirection,CC_Q4_P_BestEstimate,CC_Q4_P_Width,CC_Q4_P_WithinRange,CC_Q4_Cond1_P_Increased,CC_Q4_Cond1_P_Decreased,CC_Q4_Cond1_P_The_Same,CC_Q4_Cond2_P,CC_Q4_Cond3_P,CC_Q4_Cond4_CorrectPerc,CC_Q4_Cond4_P,CC_Q5_InitValue,CC_Q5_CorrectAnswer,CC_Q5_CorrectDirection,CC_Q5_P_BestEstimate,CC_Q5_P_Width,CC_Q5_P_WithinRange,CC_Q5_Cond1_P_Increased,CC_Q5_Cond1_P_Decreased,CC_Q5_Cond1_P_The_Same,CC_Q5_Cond2_P,CC_Q5_Cond3_P,CC_Q5_Cond4_CorrectPerc,CC_Q5_Cond4_P,CC_Q6_InitValue,CC_Q6_CorrectAnswer,CC_Q6_CorrectDirection,CC_Q6_P_BestEstimate,CC_Q6_P_Width,CC_Q6_P_WithinRange,CC_Q6_Cond1_P_Increased,CC_Q6_Cond1_P_Decreased,CC_Q6_Cond1_P_The_Same,CC_Q6_Cond2_P,CC_Q6_Cond3_P,CC_Q6_Cond4_CorrectPerc,CC_Q6_Cond4_P,CC_Q7_InitValue,CC_Q7_CorrectAnswer,CC_Q7_CorrectDirection,CC_Q7_P_BestEstimate,CC_Q7_P_Width,CC_Q7_P_WithinRange,CC_Q7_Cond1_P_Increased,CC_Q7_Cond1_P_Decreased,CC_Q7_Cond1_P_The_Same,CC_Q7_Cond2_P,CC_Q7_Cond3_P,CC_Q7_Cond4_CorrectPerc,CC_Q7_Cond4_P,CE_Q1_InitValue,CE_Q1_CorrectAnswer,CE_Q1_CorrectDirection,CE_Q1_P_BestEstimate,CE_Q1_P_Width,CE_Q1_P_WithinRange,CE_Q1_Cond1_P_Increased,CE_Q1_Cond1_P_Decreased,CE_Q1_Cond1_P_The_Same,CE_Q1_Cond2_P,CE_Q1_Cond3_P,CE_Q1_Cond4_CorrectPerc,CE_Q1_Cond4_P,CE_Q2_InitValue,CE_Q2_CorrectAnswer,CE_Q2_CorrectDirection,CE_Q2_P_BestEstimate,CE_Q2_P_Width,CE_Q2_P_WithinRange,CE_Q2_Cond1_P_Increased,CE_Q2_Cond1_P_Decreased,CE_Q2_Cond1_P_The_Same,CE_Q2_Cond2_P,CE_Q2_Cond3_P,CE_Q2_Cond4_CorrectPerc,CE_Q2_Cond4_P,CE_Q3_InitValue,CE_Q3_CorrectAnswer,CE_Q3_CorrectDirection,CE_Q3_P_BestEstimate,CE_Q3_P_Width,CE_Q3_P_WithinRange,CE_Q3_Cond1_P_Increased,CE_Q3_Cond1_P_Decreased,CE_Q3_Cond1_P_The_Same,CE_Q3_Cond2_P,CE_Q3_Cond3_P,CE_Q3_Cond4_CorrectPerc,CE_Q3_Cond4_P,CE_Q4_InitValue,CE_Q4_CorrectAnswer,CE_Q4_CorrectDirection,CE_Q4_P_BestEstimate,CE_Q4_P_Width,CE_Q4_P_WithinRange,CE_Q4_Cond1_P_Increased,CE_Q4_Cond1_P_Decreased,CE_Q4_Cond1_P_The_Same,CE_Q4_Cond2_P,CE_Q4_Cond3_P,CE_Q4_Cond4_CorrectPerc,CE_Q4_Cond4_P,CE_Q5_InitValue,CE_Q5_CorrectAnswer,CE_Q5_CorrectDirection,CE_Q5_P_BestEstimate,CE_Q5_P_Width,CE_Q5_P_WithinRange,CE_Q5_Cond1_P_Increased,CE_Q5_Cond1_P_Decreased,CE_Q5_Cond1_P_The_Same,CE_Q5_Cond2_P,CE_Q5_Cond3_P,CE_Q5_Cond4_CorrectPerc,CE_Q5_Cond4_P,CE_Q6_InitValue,CE_Q6_CorrectAnswer,CE_Q6_CorrectDirection,CE_Q6_P_BestEstimate,CE_Q6_P_Width,CE_Q6_P_WithinRange,CE_Q6_Cond1_P_Increased,CE_Q6_Cond1_P_Decreased,CE_Q6_Cond1_P_The_Same,CE_Q6_Cond2_P,CE_Q6_Cond3_P,CE_Q6_Cond4_CorrectPerc,CE_Q6_Cond4_P,CE_Q7_InitValue,CE_Q7_CorrectAnswer,CE_Q7_CorrectDirection,CE_Q7_P_BestEstimate,CE_Q7_P_Width,CE_Q7_P_WithinRange,CE_Q7_Cond1_P_Increased,CE_Q7_Cond1_P_Decreased,CE_Q7_Cond1_P_The_Same,CE_Q7_Cond2_P,CE_Q7_Cond3_P,CE_Q7_Cond4_CorrectPerc,CE_Q7_Cond4_P,Score_Directionality,avg_task_load
96085185,medium,22.283333333333335,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Male,6,40.4,18,Decreased,40.4,80.0,True,False,False,True,N/A,N/A,55.4,0.0,43.1,38.6,Decreased,43.1,50.0,True,False,False,True,N/A,N/A,10.4,0.0,38.6,55,Increased,38.6,50.0,True,False,False,True,N/A,N/A,42.5,0.0,43.1,55,Increased,43.1,50.0,True,False,False,True,False,N/A,27.6,0.0,55,55,Remained the Same,55.0,50.0,True,False,False,True,N/A,N/A,0,0.0,17,33.3,Increased,17.0,70.0,True,False,False,True,N/A,N/A,95.9,0.0,17,40,Increased,17.0,70.0,True,False,False,True,N/A,False,135.3,0.0,40,61.9,Increased,40.0,70.0,True,False,False,True,N/A,N/A,54.8,0.0,22.1,16,Decreased,22.1,60.0,True,False,False,True,N/A,N/A,27.6,0.0,22.1,52,Increased,22.1,60.0,True,False,False,True,N/A,N/A,135.3,0.0,52,52,Remained the Same,52.0,60.0,True,False,False,True,N/A,N/A,0,0.0,28,52,Increased,28.0,60.0,True,False,False,True,False,N/A,85.7,0.0,20,20,Remained the Same,20.0,60.0,True,False,False,True,N/A,N/A,0,0.0,37,65,Increased,37.0,80.0,True,False,False,True,N/A,N/A,75.7,0.0,37,38,Increased,37.0,80.0,True,False,False,True,N/A,False,2.7,0.0,38,66,Increased,38.0,80.0,True,False,False,True,N/A,False,73.7,0.0,20,11.1,Decreased,20.0,60.0,True,False,False,True,N/A,N/A,44.5,0.0,20,35.1,Increased,20.0,0.0,True,False,False,True,N/A,N/A,75.5,0.0,35.1,37,Increased,35.1,0.0,True,False,False,True,N/A,N/A,5.4,0.0,3,11.8
86703940,simple,30.133333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,Yes,Yes,Male,7,38,10,Decreased,38.0,10.0,False,False,False,True,N/A,N/A,73.7,0.0,40.4,18,Decreased,40.4,0.0,False,False,False,True,N/A,N/A,55.4,0.0,18,90,Increased,18.0,0.0,False,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.4,0.0,False,False,False,True,False,N/A,122.8,0.0,90,90,Remained the Same,90.0,0.0,False,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,20.0,26.52,True,False,False,True,N/A,N/A,164.5,0.0,20,63.6,Increased,20.0,26.52,True,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,63.6,35.5,False,False,False,True,N/A,N/A,39.5,0.0,22,10,Decreased,22.0,28.0,True,False,False,True,N/A,N/A,54.5,0.0,22,70,Increased,22.0,28.0,True,False,False,True,N/A,N/A,218.2,0.0,70,70,Remained the Same,70.0,20.0,True,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,41.8,2.8999999999999986,False,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,20.0,70.0,True,False,False,True,N/A,N/A,0,0.0,32,88,Increased,32.0,80.0,True,False,False,True,N/A,N/A,175,0.0,32,34,Increased,32.0,80.0,True,False,False,True,N/A,False,6.3,0.0,34,90,Increased,34.0,80.0,True,False,False,True,N/A,False,164.7,0.0,20,3.53,Decreased,20.0,10.0,False,False,False,True,N/A,N/A,82.4,0.0,20,55,Increased,20.0,10.0,False,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,52.25,40.0,True,False,True,False,N/A,N/A,21.3,5.0,3,13.0
72920170,simple,40.25,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Male,5,38,10,Decreased,45.0,66.0,True,True,False,False,N/A,N/A,73.7,18.421052631578945,40.4,18,Decreased,35.0,20.0,True,False,True,False,N/A,N/A,55.4,13.366336633663364,18,90,Increased,15.0,20.0,True,False,True,False,N/A,N/A,400,16.666666666666664,40.4,90,Increased,35.0,20.0,True,False,True,False,False,N/A,122.8,13.366336633663364,90,90,Remained the Same,90.0,25.0,True,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,15.0,20.0,True,False,True,False,N/A,N/A,164.5,25.0,20,63.6,Increased,15.0,10.0,True,False,True,False,N/A,False,218,25.0,63.6,88.7,Increased,70.0,30.0,True,True,False,False,N/A,N/A,39.5,10.062893081761004,22,10,Decreased,25.0,25.0,True,True,False,False,N/A,N/A,54.5,13.636363636363635,22,70,Increased,30.0,20.0,True,True,False,False,N/A,N/A,218.2,36.36363636363637,70,70,Remained the Same,75.0,15.0,True,True,False,False,N/A,N/A,0,7.142857142857142,41.8,70,Increased,41.8,30.0,True,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,25.0,10.0,True,True,False,False,N/A,N/A,0,25.0,32,88,Increased,45.0,10.0,True,True,False,False,N/A,N/A,175,40.625,32,34,Increased,25.0,20.0,True,False,True,False,N/A,True,6.3,21.875,34,90,Increased,25.0,14.0,True,False,True,False,N/A,False,164.7,26.47058823529412,20,3.53,Decreased,15.0,15.0,True,False,True,False,N/A,N/A,82.4,25.0,20,55,Increased,20.0,15.0,True,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,60.0,30.0,True,True,False,False,N/A,N/A,21.3,9.090909090909092,7,14.2
30417447,simple,30.7,Yes,Yes,FIT5047 Intelligent Systems 2019,Netica,0.5,No,Yes,Female,5,38,10,Decreased,38.0,80.0,True,False,False,True,N/A,N/A,73.7,0.0,40.4,18,Decreased,40.4,80.0,True,False,False,True,N/A,N/A,55.4,0.0,18,90,Increased,18.0,60.0,False,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.4,60.0,True,False,False,True,False,N/A,122.8,0.0,90,90,Remained the Same,90.0,80.0,True,False,False,True,N/A,N/A,0,0.0,20,52.9,Increased,20.0,20.0,True,False,False,True,N/A,N/A,164.5,0.0,20,63.6,Increased,20.0,80.0,True,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,63.6,80.0,True,False,False,True,N/A,N/A,39.5,0.0,22,10,Decreased,22.0,80.0,True,False,False,True,N/A,N/A,54.5,0.0,22,70,Increased,22.0,80.0,True,False,False,True,N/A,N/A,218.2,0.0,70,70,Remained the Same,70.0,80.0,True,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,41.8,80.0,True,False,False,True,False,N/A,67.5,0.0,20,20,Remained the Same,20.0,80.0,True,False,False,True,N/A,N/A,0,0.0,32,88,Increased,32.0,80.0,True,False,False,True,N/A,N/A,175,0.0,32,34,Increased,32.0,80.0,True,False,False,True,N/A,False,6.3,0.0,34,90,Increased,34.0,80.0,True,False,False,True,N/A,False,164.7,0.0,20,3.53,Decreased,20.0,80.0,True,False,False,True,N/A,N/A,82.4,0.0,20,55,Increased,20.0,80.0,True,False,False,True,N/A,N/A,175,0.0,55,66.7,Increased,55.0,80.0,True,False,False,True,N/A,N/A,21.3,0.0,3,9.2
39325720,medium,29.383333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,BARD,0.5,No,Yes,Male,6,40.4,18,Decreased,65.0,50.0,True,True,False,False,N/A,N/A,55.4,60.891089108910904,43.1,38.6,Decreased,1.2,1.5,True,False,True,False,N/A,N/A,10.4,97.21577726218096,38.6,55,Increased,32.0,20.0,True,False,True,False,N/A,N/A,42.5,17.098445595854926,43.1,55,Increased,48.0,10.0,True,True,False,False,False,N/A,27.6,11.368909512761018,55,55,Remained the Same,16.0,16.0,True,False,True,False,N/A,N/A,0,70.9090909090909,17,33.3,Increased,60.0,30.0,True,True,False,False,N/A,N/A,95.9,252.94117647058823,17,40,Increased,15.0,18.0,True,False,True,False,N/A,False,135.3,11.76470588235294,40,61.9,Increased,4.0,30.0,False,False,True,False,N/A,N/A,54.8,90.0,22.1,16,Decreased,30.0,30.0,True,True,False,False,N/A,N/A,27.6,35.746606334841616,22.1,52,Increased,12.0,13.0,True,False,True,False,N/A,N/A,135.3,45.70135746606335,52,52,Remained the Same,50.0,4.0,True,False,True,False,N/A,N/A,0,3.8461538461538463,28,52,Increased,15.0,14.0,True,False,True,False,False,N/A,85.7,46.42857142857143,20,20,Remained the Same,20.0,100.0,True,False,False,True,N/A,N/A,0,0.0,37,65,Increased,32.0,10.0,True,False,True,False,N/A,N/A,75.7,13.513513513513514,37,38,Increased,62.0,33.0,True,True,False,False,N/A,False,2.7,67.56756756756756,38,66,Increased,60.0,52.0,True,True,False,False,N/A,False,73.7,57.89473684210527,20,11.1,Decreased,7.0,20.0,True,False,True,False,N/A,N/A,44.5,65.0,20,35.1,Increased,30.0,50.0,True,True,False,False,N/A,N/A,75.5,50.0,35.1,37,Increased,50.0,34.9,True,True,False,False,N/A,N/A,5.4,42.450142450142444,9,11.8
35498395,medium,34.4,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Male,6,40.4,18,Decreased,10.0,2.0,True,False,True,False,N/A,N/A,55.4,75.24752475247524,43.1,38.6,Decreased,12.0,12.0,True,False,True,False,N/A,N/A,10.4,72.15777262180974,38.6,55,Increased,53.0,25.0,True,True,False,False,N/A,N/A,42.5,37.305699481865275,43.1,55,Increased,53.0,25.0,True,True,False,False,True,N/A,27.6,22.969837587006957,55,55,Remained the Same,55.0,0.0,True,False,False,True,N/A,N/A,0,0.0,17,33.3,Increased,70.0,20.0,True,True,False,False,N/A,N/A,95.9,311.7647058823529,17,40,Increased,60.0,20.0,True,True,False,False,N/A,False,135.3,252.94117647058823,40,61.9,Increased,75.0,15.0,True,True,False,False,N/A,N/A,54.8,87.5,22.1,16,Decreased,8.0,5.0,True,False,True,False,N/A,N/A,27.6,63.80090497737557,22.1,52,Increased,64.0,15.0,True,True,False,False,N/A,N/A,135.3,189.59276018099544,52,52,Remained the Same,52.0,0.0,True,False,False,True,N/A,N/A,0,0.0,28,52,Increased,48.0,11.0,True,True,False,False,False,N/A,85.7,71.42857142857143,20,20,Remained the Same,80.0,0.0,True,True,False,False,N/A,N/A,0,300.0,37,65,Increased,40.0,8.0,True,True,False,False,N/A,N/A,75.7,8.108108108108109,37,38,Increased,40.0,6.0,True,True,False,False,N/A,False,2.7,8.108108108108109,38,66,Increased,50.0,13.0,True,True,False,False,N/A,True,73.7,31.57894736842105,20,11.1,Decreased,15.0,10.0,True,False,True,False,N/A,N/A,44.5,25.0,20,35.1,Increased,25.0,10.0,True,True,False,False,N/A,N/A,75.5,25.0,35.1,37,Increased,50.0,21.0,True,True,False,False,N/A,N/A,5.4,42.450142450142444,18,14.6
78062183,medium,32.05,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Neither,1.0,Yes,Yes,Male,8,40.4,18,Decreased,35.0,36.4,True,False,True,False,N/A,N/A,55.4,13.366336633663364,43.1,38.6,Decreased,20.0,25.0,True,False,True,False,N/A,N/A,10.4,53.596287703016245,38.6,55,Increased,38.6,40.0,True,False,False,True,N/A,N/A,42.5,0.0,43.1,55,Increased,50.0,25.0,True,True,False,False,False,N/A,27.6,16.009280742459392,55,55,Remained the Same,75.0,30.0,True,True,False,False,N/A,N/A,0,36.36363636363637,17,33.3,Increased,80.0,30.0,True,True,False,False,N/A,N/A,95.9,370.5882352941177,17,40,Increased,65.0,35.0,True,True,False,False,N/A,False,135.3,282.3529411764706,40,61.9,Increased,83.0,20.0,True,True,False,False,N/A,N/A,54.8,107.5,22.1,16,Decreased,5.0,10.0,True,False,True,False,N/A,N/A,27.6,77.37556561085974,22.1,52,Increased,45.0,26.0,True,True,False,False,N/A,N/A,135.3,103.61990950226243,52,52,Remained the Same,55.0,30.0,True,True,False,False,N/A,N/A,0,5.769230769230769,28,52,Increased,28.0,0.0,True,False,False,True,False,N/A,85.7,0.0,20,20,Remained the Same,20.0,0.0,True,False,False,True,N/A,N/A,0,0.0,37,65,Increased,60.0,20.0,True,True,False,False,N/A,N/A,75.7,62.16216216216216,37,38,Increased,35.0,17.0,True,False,True,False,N/A,True,2.7,5.405405405405405,38,66,Increased,55.0,10.0,True,True,False,False,N/A,False,73.7,44.73684210526316,20,11.1,Decreased,61.0,20.0,False,True,False,False,N/A,N/A,44.5,204.99999999999997,20,35.1,Increased,75.0,30.0,True,True,False,False,N/A,N/A,75.5,275.0,35.1,37,Increased,50.0,100.0,True,True,False,False,N/A,N/A,5.4,42.450142450142444,13,13.6
96185959,simple,21.483333333333334,Yes,No,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,0.5,No,Yes,Male,6,38,10,Decreased,25.0,20.0,True,False,True,False,N/A,N/A,73.7,34.21052631578947,40.4,18,Decreased,25.0,10.0,True,False,True,False,N/A,N/A,55.4,38.11881188118812,18,90,Increased,18.0,15.0,True,False,False,True,N/A,N/A,400,0.0,40.4,90,Increased,40.0,30.0,True,False,True,False,False,N/A,122.8,0.9900990099009866,90,90,Remained the Same,75.0,20.0,True,False,True,False,N/A,N/A,0,16.666666666666664,20,52.9,Increased,15.0,8.0,True,False,True,False,N/A,N/A,164.5,25.0,20,63.6,Increased,20.0,15.0,True,False,False,True,N/A,False,218,0.0,63.6,88.7,Increased,68.0,15.0,True,True,False,False,N/A,N/A,39.5,6.9182389937106885,22,10,Decreased,20.0,10.0,True,False,True,False,N/A,N/A,54.5,9.090909090909092,22,70,Increased,30.0,10.0,True,True,False,False,N/A,N/A,218.2,36.36363636363637,70,70,Remained the Same,70.0,20.0,True,False,False,True,N/A,N/A,0,0.0,41.8,70,Increased,55.0,10.0,True,True,False,False,False,N/A,67.5,31.578947368421062,20,20,Remained the Same,12.0,13.0,True,False,True,False,N/A,N/A,0,40.0,32,88,Increased,70.0,20.0,True,True,False,False,N/A,N/A,175,118.75,32,34,Increased,50.0,30.0,True,True,False,False,N/A,True,6.3,56.25,34,90,Increased,90.0,20.0,True,True,False,False,N/A,True,164.7,164.70588235294116,20,3.53,Decreased,5.0,8.0,True,False,True,False,N/A,N/A,82.4,75.0,20,55,Increased,5.0,8.0,True,False,True,False,N/A,N/A,175,75.0,55,66.7,Increased,78.0,20.0,True,True,False,False,N/A,N/A,21.3,41.81818181818181,12,6.8
2653309,hard,41.8,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Female,5,43.1,38.6,Decreased,25.0,10.0,True,False,True,False,N/A,N/A,10.4,41.9953596287703,61.8,61.2,Decreased,55.0,10.0,True,False,True,False,N/A,N/A,1,11.003236245954689,61.2,70,Increased,70.0,10.0,True,True,False,False,N/A,N/A,14.4,14.379084967320255,61.8,70,Increased,71.0,12.0,True,True,False,False,False,N/A,13.3,14.886731391585768,70,70,Remained the Same,70.0,0.0,True,False,False,True,N/A,N/A,0,0.0,17,23.2,Increased,17.0,0.0,True,False,False,True,N/A,N/A,36.5,0.0,17,24.6,Increased,20.0,6.0,True,True,False,False,N/A,True,44.7,17.647058823529413,24.6,32.5,Increased,30.0,10.0,True,True,False,False,N/A,N/A,32.1,21.951219512195113,24,21.8,Decreased,24.0,0.0,True,False,False,True,N/A,N/A,9.2,0.0,24,34.7,Increased,30.0,10.0,True,True,False,False,N/A,N/A,44.6,25.0,34.7,34.7,Remained the Same,40.0,10.0,True,True,False,False,N/A,N/A,0,15.273775216138318,24.8,34.7,Increased,40.0,10.0,True,True,False,False,True,N/A,39.9,61.29032258064515,20,20,Remained the Same,26.0,7.0,True,True,False,False,N/A,N/A,0,30.0,46.1,54.5,Increased,49.0,4.0,True,True,False,False,N/A,N/A,18.2,6.290672451193055,46.1,46.4,Increased,49.0,5.0,True,True,False,False,N/A,False,0.7,6.290672451193055,46.4,54.8,Increased,50.0,4.0,True,True,False,False,N/A,True,18.1,7.758620689655175,20,16.9,Decreased,18.0,2.0,True,False,True,False,N/A,N/A,15.5,10.0,20,23.6,Increased,22.0,2.0,True,True,False,False,N/A,N/A,18,10.0,23.6,23.7,Increased,25.0,4.0,True,True,False,False,N/A,N/A,0.4,5.932203389830502,15,12.8
43748261,hard,36.13333333333333,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Male,8,43.1,38.6,Decreased,55.0,40.0,True,True,False,False,N/A,N/A,10.4,27.610208816705335,61.8,61.2,Decreased,65.0,25.0,True,True,False,False,N/A,N/A,1,5.177993527508096,61.2,70,Increased,71.0,10.0,True,True,False,False,N/A,N/A,14.4,16.013071895424833,61.8,70,Increased,71.0,9.0,True,True,False,False,True,N/A,13.3,14.886731391585768,70,70,Remained the Same,70.0,0.0,True,False,False,True,N/A,N/A,0,0.0,17,23.2,Increased,22.0,6.0,True,True,False,False,N/A,N/A,36.5,29.411764705882355,17,24.6,Increased,19.0,5.0,True,True,False,False,N/A,False,44.7,11.76470588235294,24.6,32.5,Increased,43.0,19.0,True,True,False,False,N/A,N/A,32.1,74.79674796747966,24,21.8,Decreased,13.0,11.0,True,False,True,False,N/A,N/A,9.2,45.83333333333333,24,34.7,Increased,41.0,13.0,True,True,False,False,N/A,N/A,44.6,70.83333333333334,34.7,34.7,Remained the Same,34.7,0.0,True,False,False,True,N/A,N/A,0,0.0,24.8,34.7,Increased,34.7,0.0,True,True,False,False,True,N/A,39.9,39.91935483870969,20,20,Remained the Same,20.0,0.0,True,False,False,True,N/A,N/A,0,0.0,46.1,54.5,Increased,58.0,12.0,True,True,False,False,N/A,N/A,18.2,25.813449023861168,46.1,46.4,Increased,49.0,5.0,True,True,False,False,N/A,True,0.7,6.290672451193055,46.4,54.8,Increased,49.0,2.0,True,True,False,False,N/A,False,18.1,5.603448275862073,20,16.9,Decreased,15.0,6.0,True,False,True,False,N/A,N/A,15.5,25.0,20,23.6,Increased,26.0,8.0,True,True,False,False,N/A,N/A,18,30.0,23.6,23.7,Increased,27.0,5.0,True,True,False,False,N/A,N/A,0.4,14.406779661016941,17,13.6
87560555,hard,70.06666666666666,Yes,Yes,FIT5047 Fundamentals of Artificial Intelligence 2020,Netica,1.0,No,Yes,Male,8,43.1,38.6,Decreased,66.0,48.0,True,True,False,False,N/A,N/A,10.4,53.1322505800464,61.8,61.2,Decreased,15.0,21.0,True,False,True,False,N/A,N/A,1,75.72815533980582,61.2,70,Increased,42.0,18.0,True,False,True,False,N/A,N/A,14.4,31.37254901960785,61.8,70,Increased,42.0,18.0,True,False,True,False,True,N/A,13.3,32.03883495145631,70,70,Remained the Same,50.0,40.0,True,False,True,False,N/A,N/A,0,28.57142857142857,17,23.2,Increased,7.0,6.0,True,False,True,False,N/A,N/A,36.5,58.82352941176471,17,24.6,Increased,20.0,15.0,True,True,False,False,N/A,False,44.7,17.647058823529413,24.6,32.5,Increased,10.0,10.0,True,False,True,False,N/A,N/A,32.1,59.34959349593496,24,21.8,Decreased,5.0,6.0,True,False,True,False,N/A,N/A,9.2,79.16666666666666,24,34.7,Increased,6.5,7.0,True,False,True,False,N/A,N/A,44.6,72.91666666666666,34.7,34.7,Remained the Same,8.0,10.0,True,False,True,False,N/A,N/A,0,76.94524495677234,24.8,34.7,Increased,4.0,5.0,True,False,True,False,False,N/A,39.9,83.87096774193549,20,20,Remained the Same,15.0,21.0,True,False,True,False,N/A,N/A,0,25.0,46.1,54.5,Increased,11.0,12.0,True,False,True,False,N/A,N/A,18.2,76.13882863340564,46.1,46.4,Increased,29.0,26.0,True,False,True,False,N/A,True,0.7,37.093275488069416,46.4,54.8,Increased,43.0,40.0,True,False,True,False,N/A,False,18.1,7.327586206896548,20,16.9,Decreased,14.0,16.0,True,False,True,False,N/A,N/A,15.5,30.0,20,23.6,Increased,11.0,10.0,True,False,True,False,N/A,N/A,18,45.0,23.6,23.7,Increased,15.0,14.0,True,False,True,False,N/A,N/A,0.4,36.440677966101696,4,13.4
